
Middle - Proximal:;0.00012;0.00071;0.000367;0.000189;0.000086;0.000189;0.000197;0.00003;0.000355;0.000042;0.000087;0.000021;0.000077;0.000303;0.000744;0.000392;0.000048;0.000123;0.000549;0.00003;0.00005;0.000097;0.00006;0.0;0.000339;0.000044;0.000209;0.000208;0.000042;0.000085;0.000192;0.000707;0.000209;1568.225708;1010.93988;2819.794678;2481.105225;3732.582275;2474.399902;2367.826904;3253.604248;1745.071777;1195.426147;2516.146484;1323.756714;2601.058594;1401.02832;3148.229492;1368.839966;3229.100586;2264.122559;3668.013916;3857.494629;2920.092285;3074.029053;6566.752441;2640.440674;4729.942383;3919.35791;0.000349;0.005882;982.544128
Ring - Distal:;0.000006;0.00001;0.000044;0.000007;0.000012;0.000011;0.000058;0.000003;0.0;0.000005;0.000005;0.000003;0.000044;0.000001;0.000089;0.000171;0.000006;0.000021;0.000003;0.000005;0.000003;0.000005;0.000003;0.000006;0.000021;0.000001;0.000021;0.000001;0.000005;0.000021;0.000008;0.000024;0.000011;0.000011;0.000015;0.000012;0.000021;0.000022;0.000011;30.120829;47.522007;7.737126;93.35218;0.000011;0.000015;0.000022;0.000013;0.000005;0.000047;0.000011;0.000021;0.000012;0.000032;0.00003;0.000013;0.000015;0.000013;0.000012;0.0;0.000042;0.000064;42.268822
Ring - Intermediate:;188.422409;0.000338;0.000085;0.000044;0.000021;0.0;0.000011;0.000022;0.000022;0.0;0.000339;0.000011;0.000008;0.000022;0.000029;0.000179;0.000015;0.000005;0.000004;0.000022;0.000022;0.000005;0.000005;0.000012;0.000011;0.000047;0.000048;0.000086;0.000021;0.000011;0.000022;0.00009;0.000015;0.000012;0.000042;0.000005;0.000084;0.000037;0.000044;0.000015;0.000021;0.000044;0.000042;0.000011;0.000064;0.000024;0.000119;0.00006;0.000042;0.000061;0.000096;0.0;0.00017;0.000257;0.000171;0.000049;0.0;0.000043;0.000021;0.000008;0.000191;742.404297
Ring - Proximal:;0.000351;0.000084;0.0;0.000005;0.000354;0.000682;0.000172;0.000042;0.000358;0.000084;0.000021;0.0;0.000177;0.000243;0.000097;0.000086;0.000178;0.000178;0.000039;0.000025;0.000022;0.000021;0.000342;0.000678;0.00035;0.00006;0.000172;0.000343;0.000186;0.000095;0.000344;0.00012;0.000096;0.000173;0.000172;0.000043;0.000336;0.000086;0.000021;0.000019;0.000084;0.000341;0.0;0.000688;0.000175;0.000032;0.000339;0.000176;0.0;0.000005;0.000417;0.000022;0.000341;0.000383;0.000705;0.000352;0.0;0.0;0.000341;0.000135;0.002814;1340.689697
Pinky - Distal:;0.0;0.000047;0.000024;0.000007;0.000001;0.000003;0.000011;0.000011;0.000011;0.000022;0.000044;0.000003;0.000022;0.000003;0.000003;0.000009;0.000011;0.000003;0.000003;0.000004;0.000006;0.000001;0.000002;0.000022;0.000003;0.000021;0.000022;0.000004;0.000004;92.587051;144.382736;496.496277;768.068176;968.433289;1243.351563;1107.528442;734.058777;898.478821;789.004333;838.251282;727.689636;862.387695;770.282104;853.138672;575.078735;650.797302;738.351318;712.200317;513.041199;637.690247;358.558289;429.860107;385.966064;334.501617;416.445831;364.050934;298.524231;400.81192;146.868408;85.093346;169.125122;237.930725
Pinky - Intermediate:;144.047379;0.000167;0.000021;0.000047;0.000043;0.0;0.000011;0.000044;0.000011;0.0;0.000001;0.000086;0.000022;0.000048;0.000086;0.000002;0.000015;0.000007;0.000043;0.000016;0.000011;0.000013;0.000043;0.000012;0.000042;0.000022;0.000043;0.000043;0.0;71.397835;70.489151;1093.723145;1535.853882;2335.585449;2907.206299;2101.644775;1495.728638;1621.351563;1417.428345;1615.784302;1427.088745;1466.275269;1165.494263;1341.384277;1022.929016;1046.206055;1053.37439;1077.227417;734.853271;1128.300049;625.76416;498.889862;422.028259;349.069366;422.504028;474.967529;281.823761;565.545776;268.248993;133.895645;773.602844;70.791695
Pinky - Proximal:;0.00017;0.000251;0.000273;0.00003;0.000086;0.000254;0.000012;0.000021;0.000096;0.000376;0.000153;0.000086;0.000088;0.000168;0.000173;0.000711;0.000053;0.000096;0.000043;0.000047;0.000005;0.000005;0.000191;0.000194;0.000095;0.0;0.000191;0.000356;0.000171;0.000044;0.000191;707.640869;1179.986572;2173.573975;3019.836914;1785.332397;1143.73584;1285.874878;1091.600952;1274.793213;1091.949097;1169.853027;903.077759;1090.3396;724.485962;763.273438;816.044922;817.398682;462.466278;823.412231;265.041534;225.07486;127.879814;116.807007;150.262253;165.381607;21.288662;295.2724;0.000282;0.000169;0.000683;195.424805
Thumb - Distal:;0.000011;0.000099;0.000022;0.000011;0.000024;0.000021;0.000022;0.000022;0.000068;0.000024;0.000069;0.0;0.000066;0.000051;0.0;0.000034;0.000032;0.000021;0.000013;0.000061;0.000005;0.000021;0.000006;0.000022;0.000042;0.000006;0.000011;5.838884;740.970886;939.676758;1385.990967;1728.088135;1784.811523;2026.607056;1395.331787;1091.762329;1011.152222;1249.388794;1224.140991;1225.540405;1088.589966;1158.804688;1009.499329;1182.473633;988.050659;1208.215942;985.735046;1058.636963;889.473755;1059.803467;1840.172241;1365.280762;1504.386353;1346.208252;1240.970093;1643.248901;1258.644897;1182.663574;1204.666992;1425.035767;212.436722;1064.041138
Thumb - Intermediate:;0.000022;0.000139;0.000053;0.000021;0.000013;0.000015;0.000061;0.000026;0.000024;0.000017;0.000045;0.000121;0.0;0.000045;0.000134;0.000043;0.000022;0.000019;0.000039;0.000096;0.000014;0.000015;0.000021;0.000042;0.000047;0.000014;0.0;0.000012;2025.850952;2910.629395;4313.563965;6320.674805;5928.850586;6731.141113;5962.246094;4603.653809;4908.129395;5528.375488;5523.138184;5539.004395;5314.858887;4547.517578;4318.918457;4597.166016;4967.447266;5720.223633;3964.837646;4405.33252;3415.509277;4610.21582;8013.691895;5613.057617;7089.237793;4430.134277;6499.59082;6930.407715;5407.208008;4653.96875;6140.393555;1394.092896;606.76062;8208.671875
Thumb - Proximal:;0.0;0.000335;0.000191;0.000189;0.000043;0.000175;0.000231;0.000147;0.000155;0.000339;0.000244;0.000149;0.000252;0.000119;0.000193;0.000383;0.000172;0.000054;0.000261;0.000168;0.000017;0.000043;0.000196;0.000106;0.00024;0.000064;0.000176;0.000096;0.000372;0.000169;0.000762;0.000681;0.001607;0.001372;0.001488;0.002065;0.001632;0.001031;0.00101;0.001557;0.000753;0.0;0.001167;0.000769;0.001696;0.001354;0.001214;0.000683;0.00149;0.001037;0.000667;0.001247;0.000043;0.000513;0.001419;0.001389;0.001462;0.000725;0.000307;0.000323;0.000683;0.005828


ItemName:;SM_Cappuccino
GraspType:;FullGrasp
Status:;False

