SourceContainer,DestinationContainer,PouringTime,RotationSpeed,MaximumAngle,SourcePosX,SourcePosY,SourcePosZ,DestPosX,DestPosY,DestPosZ,NumberOfParticles,NumberOfFailedParticles,RotationInDegreePerSecond,IsPouringFailed
SM_Cup,SM_Blue_Cup,1.682643,85.0,95.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,1,66.887016,True
SM_Cup,SM_Blue_Cup,1.678768,85.0,95.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,1,67.499931,True
SM_Cup,SM_Blue_Cup,1.673686,85.0,95.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,66.237198,False
SM_Cup,SM_Blue_Cup,1.673457,85.0,95.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,66.149063,True
SM_Cup,SM_Blue_Cup,1.678786,85.0,95.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,1,67.089485,True
SM_Cup,SM_Blue_Cup,1.681368,85.0,95.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,66.825851,True
SM_Cup,SM_Blue_Cup,1.6741,90.0,95.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,3,67.255074,True
SM_Cup,SM_Blue_Cup,1.682141,90.0,95.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,2,67.499954,True
SM_Cup,SM_Blue_Cup,1.675897,90.0,95.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,2,66.609116,True
SM_Cup,SM_Blue_Cup,1.678002,90.0,95.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,4,66.927521,True
SM_Cup,SM_Blue_Cup,1.680657,90.0,95.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,5,67.103577,True
SM_Cup,SM_Blue_Cup,1.680958,90.0,95.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,7,67.499931,True
SM_Cup,SM_Blue_Cup,1.685062,90.0,95.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,2,67.189392,True
SM_Cup,SM_Blue_Cup,1.672252,90.0,95.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,2,67.286743,True
SM_Cup,SM_Blue_Cup,1.680408,90.0,95.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,3,67.198608,True
SM_Cup,SM_Blue_Cup,1.674888,90.0,95.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,6,67.043442,True
SM_Cup,SM_Blue_Cup,1.333335,95.0,95.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,1,67.422699,True
SM_Cup,SM_Blue_Cup,1.34476,95.0,95.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,67.499977,False
SM_Cup,SM_Blue_Cup,1.338687,95.0,95.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,1,67.499931,True
SM_Cup,SM_Blue_Cup,1.337637,95.0,95.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,66.88298,False
SM_Cup,SM_Blue_Cup,1.333463,95.0,95.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,67.183884,True
SM_Cup,SM_Blue_Cup,1.342919,95.0,95.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,67.140434,False
SM_Cup,SM_Blue_Cup,1.339268,95.0,95.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,1,67.499969,True
SM_Cup,SM_Blue_Cup,1.335378,95.0,95.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,67.251427,False
SM_Cup,SM_Blue_Cup,1.340064,95.0,95.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,67.275864,False
SM_Cup,SM_Blue_Cup,1.339725,95.0,95.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,1,66.997169,True
SM_Cup,SM_Blue_Cup,1.341485,100.0,95.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,66.974251,True
SM_Cup,SM_Blue_Cup,1.333334,100.0,95.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,67.248909,True
SM_Cup,SM_Blue_Cup,1.333457,100.0,95.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,67.499977,False
SM_Cup,SM_Blue_Cup,1.335708,100.0,95.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,67.499947,True
SM_Cup,SM_Blue_Cup,1.336243,100.0,95.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,66.487694,True
SM_Cup,SM_Blue_Cup,1.340369,100.0,95.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,67.499947,False
SM_Cup,SM_Blue_Cup,1.338825,100.0,95.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,67.499992,False
SM_Cup,SM_Blue_Cup,1.342032,100.0,95.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,67.499962,True
SM_Cup,SM_Blue_Cup,1.335368,100.0,95.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,67.039795,True
SM_Cup,SM_Blue_Cup,1.338409,100.0,95.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,67.499893,False
SM_Cup,SM_Blue_Cup,1.335337,105.0,95.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,1,67.499947,True
SM_Cup,SM_Blue_Cup,1.337811,105.0,95.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,67.270386,True
SM_Cup,SM_Blue_Cup,1.339916,105.0,95.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,66.468452,True
SM_Cup,SM_Blue_Cup,1.338646,105.0,95.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,1,67.048599,True
SM_Cup,SM_Blue_Cup,1.333335,105.0,95.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,1,67.499924,True
SM_Cup,SM_Blue_Cup,1.338351,105.0,95.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,1,66.258041,True
SM_Cup,SM_Blue_Cup,1.336744,105.0,95.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,1,67.499908,True
SM_Cup,SM_Blue_Cup,1.346898,105.0,95.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,2,67.253944,True
SM_Cup,SM_Blue_Cup,1.33769,105.0,95.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,1,67.113602,True
SM_Cup,SM_Blue_Cup,1.344848,105.0,95.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,67.375916,True
SM_Cup,SM_Blue_Cup,3.694538,10.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,1,9.613766,True
SM_Cup,SM_Blue_Cup,3.029654,10.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,2,9.613458,True
SM_Cup,SM_Blue_Cup,3.357933,10.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,9.616123,False
SM_Cup,SM_Blue_Cup,4.02242,10.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,4,9.572298,True
SM_Cup,SM_Blue_Cup,3.675841,10.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,1,9.616768,True
SM_Cup,SM_Blue_Cup,3.344006,10.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,9.592519,True
SM_Cup,SM_Blue_Cup,3.37834,10.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,2,9.587156,True
SM_Cup,SM_Blue_Cup,3.35452,10.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,9.590384,True
SM_Cup,SM_Blue_Cup,3.350143,10.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,4,9.613826,True
SM_Cup,SM_Blue_Cup,3.678832,10.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,3,9.614803,True
SM_Cup,SM_Blue_Cup,2.669466,15.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,14.94834,True
SM_Cup,SM_Blue_Cup,2.018139,15.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,14.962268,False
SM_Cup,SM_Blue_Cup,2.679678,15.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,14.971384,False
SM_Cup,SM_Blue_Cup,2.67676,15.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,14.936405,False
SM_Cup,SM_Blue_Cup,2.006525,15.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,1,14.882955,True
SM_Cup,SM_Blue_Cup,2.335428,15.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,14.911011,True
SM_Cup,SM_Blue_Cup,2.352316,15.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,1,14.860239,True
SM_Cup,SM_Blue_Cup,2.340965,15.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,14.899566,False
SM_Cup,SM_Blue_Cup,2.683364,15.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,14.943879,True
SM_Cup,SM_Blue_Cup,2.343911,15.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,14.916875,False
SM_Cup,SM_Blue_Cup,2.004271,20.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,19.219175,True
SM_Cup,SM_Blue_Cup,2.001152,20.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,19.188078,False
SM_Cup,SM_Blue_Cup,1.680219,20.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,19.196262,True
SM_Cup,SM_Blue_Cup,2.010068,20.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,1,19.243914,True
SM_Cup,SM_Blue_Cup,2.010572,20.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,19.247431,True
SM_Cup,SM_Blue_Cup,1.674535,20.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,19.235287,False
SM_Cup,SM_Blue_Cup,2.005363,20.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,19.196569,True
SM_Cup,SM_Blue_Cup,1.680798,20.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,19.212891,False
SM_Cup,SM_Blue_Cup,2.004149,20.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,19.212996,False
SM_Cup,SM_Blue_Cup,2.002645,20.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,19.021769,False
SM_Cup,SM_Blue_Cup,1.672208,25.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,22.443682,False
SM_Cup,SM_Blue_Cup,1.66861,25.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,22.2104,False
SM_Cup,SM_Blue_Cup,1.672504,25.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,22.33288,False
SM_Cup,SM_Blue_Cup,1.673739,25.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,22.455915,False
SM_Cup,SM_Blue_Cup,1.673096,25.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,9,22.372658,True
SM_Cup,SM_Blue_Cup,2.005037,25.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,19.592985,False
SM_Cup,SM_Blue_Cup,2.014617,25.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,22.348202,False
SM_Cup,SM_Blue_Cup,1.672579,25.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,22.377995,False
SM_Cup,SM_Blue_Cup,1.666667,25.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,22.343775,False
SM_Cup,SM_Blue_Cup,2.006753,25.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,22.325632,False
SM_Cup,SM_Blue_Cup,1.668084,30.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,26.7665,True
SM_Cup,SM_Blue_Cup,1.674583,30.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,26.87216,False
SM_Cup,SM_Blue_Cup,1.678516,30.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,26.809473,False
SM_Cup,SM_Blue_Cup,1.347682,30.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,26.960697,False
SM_Cup,SM_Blue_Cup,2.004637,30.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,26.907864,False
SM_Cup,SM_Blue_Cup,1.342047,30.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,26.783302,False
SM_Cup,SM_Blue_Cup,1.672992,30.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,26.882616,False
SM_Cup,SM_Blue_Cup,1.666668,30.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,26.915222,False
SM_Cup,SM_Blue_Cup,1.666668,30.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,26.995777,False
SM_Cup,SM_Blue_Cup,1.339794,30.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,26.924034,False
SM_Cup,SM_Blue_Cup,2.003617,35.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,1,33.661945,True
SM_Cup,SM_Blue_Cup,2.009296,35.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,33.591007,True
SM_Cup,SM_Blue_Cup,2.004027,35.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,33.644073,False
SM_Cup,SM_Blue_Cup,1.67329,35.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,33.670486,False
SM_Cup,SM_Blue_Cup,1.672862,35.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,33.625977,False
SM_Cup,SM_Blue_Cup,1.66802,35.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,33.386665,False
SM_Cup,SM_Blue_Cup,2.002519,35.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,33.562695,True
SM_Cup,SM_Blue_Cup,2.008728,35.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,33.356323,False
SM_Cup,SM_Blue_Cup,1.671498,35.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,33.272129,False
SM_Cup,SM_Blue_Cup,1.666668,35.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,33.503162,False
SM_Cup,SM_Blue_Cup,2.002376,40.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,33.274506,True
SM_Cup,SM_Blue_Cup,1.675816,40.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,33.421406,False
SM_Cup,SM_Blue_Cup,1.670532,40.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,2,33.375473,True
SM_Cup,SM_Blue_Cup,2.01073,40.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,33.533817,False
SM_Cup,SM_Blue_Cup,1.67913,40.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,33.482018,False
SM_Cup,SM_Blue_Cup,1.66988,40.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,1,33.732677,True
SM_Cup,SM_Blue_Cup,1.673461,40.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,33.694637,True
SM_Cup,SM_Blue_Cup,2.013035,40.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,1,33.309273,True
SM_Cup,SM_Blue_Cup,2.010517,40.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,33.68911,True
SM_Cup,SM_Blue_Cup,2.002427,40.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,33.661457,False
SM_Cup,SM_Blue_Cup,1.670262,45.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,44.430763,False
SM_Cup,SM_Blue_Cup,1.67259,45.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,44.689396,True
SM_Cup,SM_Blue_Cup,2.018399,45.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,1,44.389622,True
SM_Cup,SM_Blue_Cup,1.674959,45.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,44.630352,True
SM_Cup,SM_Blue_Cup,1.669725,45.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,44.877533,False
SM_Cup,SM_Blue_Cup,1.673845,45.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,44.999969,True
SM_Cup,SM_Blue_Cup,1.683141,45.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,44.818295,False
SM_Cup,SM_Blue_Cup,1.681839,45.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,44.552811,False
SM_Cup,SM_Blue_Cup,1.688235,45.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,44.724304,False
SM_Cup,SM_Blue_Cup,1.671244,45.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,44.745808,False
SM_Cup,SM_Blue_Cup,1.667355,50.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,1,44.706768,True
SM_Cup,SM_Blue_Cup,1.333335,50.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,44.766731,False
SM_Cup,SM_Blue_Cup,1.344008,50.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,44.999535,False
SM_Cup,SM_Blue_Cup,1.340471,50.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,44.351093,True
SM_Cup,SM_Blue_Cup,1.67316,50.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,44.451214,False
SM_Cup,SM_Blue_Cup,1.684904,50.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,44.701378,True
SM_Cup,SM_Blue_Cup,1.333518,50.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,44.633884,False
SM_Cup,SM_Blue_Cup,1.672603,50.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,44.389004,False
SM_Cup,SM_Blue_Cup,1.34314,50.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,44.879154,False
SM_Cup,SM_Blue_Cup,1.333646,50.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,44.999943,False
SM_Cup,SM_Blue_Cup,1.669219,55.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,44.999969,False
SM_Cup,SM_Blue_Cup,2.005946,55.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,1,44.505352,True
SM_Cup,SM_Blue_Cup,1.685049,55.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,43.540462,False
SM_Cup,SM_Blue_Cup,1.67191,55.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,44.554504,False
SM_Cup,SM_Blue_Cup,2.016671,55.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,1,44.698677,True
SM_Cup,SM_Blue_Cup,1.671818,55.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,44.86935,False
SM_Cup,SM_Blue_Cup,1.673186,55.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,44.739883,True
SM_Cup,SM_Blue_Cup,1.674892,55.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,44.692043,False
SM_Cup,SM_Blue_Cup,1.677082,55.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,1,44.589458,True
SM_Cup,SM_Blue_Cup,1.667629,55.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,44.704449,True
SM_Cup,SM_Blue_Cup,1.682694,60.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,2,44.794811,True
SM_Cup,SM_Blue_Cup,1.675197,60.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,4,44.849098,True
SM_Cup,SM_Blue_Cup,1.66692,60.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,2,44.746552,True
SM_Cup,SM_Blue_Cup,1.674722,60.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,2,44.804256,True
SM_Cup,SM_Blue_Cup,1.341964,60.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,2,44.967224,True
SM_Cup,SM_Blue_Cup,1.337104,60.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,2,44.450821,True
SM_Cup,SM_Blue_Cup,1.681249,60.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,2,44.69651,True
SM_Cup,SM_Blue_Cup,1.681138,60.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,3,44.99995,True
SM_Cup,SM_Blue_Cup,1.346083,60.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,2,44.8144,True
SM_Cup,SM_Blue_Cup,1.67145,60.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,3,44.979733,True
SM_Cup,SM_Blue_Cup,1.672395,65.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,1,44.611485,True
SM_Cup,SM_Blue_Cup,1.670445,65.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,2,44.895439,True
SM_Cup,SM_Blue_Cup,1.673961,65.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,4,44.791401,True
SM_Cup,SM_Blue_Cup,1.673907,65.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,2,44.855186,True
SM_Cup,SM_Blue_Cup,1.669016,65.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,1,44.533745,True
SM_Cup,SM_Blue_Cup,1.670055,65.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,4,44.999962,True
SM_Cup,SM_Blue_Cup,1.674003,65.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,1,44.743984,True
SM_Cup,SM_Blue_Cup,1.676683,65.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,2,44.719738,True
SM_Cup,SM_Blue_Cup,1.672979,65.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,2,44.79047,True
SM_Cup,SM_Blue_Cup,1.678025,65.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,3,44.736404,True
SM_Cup,SM_Blue_Cup,1.667257,70.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,1,67.288322,True
SM_Cup,SM_Blue_Cup,1.672234,70.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,3,67.09874,True
SM_Cup,SM_Blue_Cup,1.670504,70.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,2,67.499863,True
SM_Cup,SM_Blue_Cup,1.674476,70.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,1,66.625893,True
SM_Cup,SM_Blue_Cup,1.676408,70.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,3,67.31443,True
SM_Cup,SM_Blue_Cup,1.673206,70.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,2,67.216019,True
SM_Cup,SM_Blue_Cup,1.678531,70.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,5,67.241493,True
SM_Cup,SM_Blue_Cup,1.670217,70.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,4,67.499908,True
SM_Cup,SM_Blue_Cup,1.680622,70.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,2,66.825844,True
SM_Cup,SM_Blue_Cup,1.672363,70.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,1,67.289047,True
SM_Cup,SM_Blue_Cup,1.344859,75.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,2,67.324028,True
SM_Cup,SM_Blue_Cup,1.344093,75.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,67.426727,True
SM_Cup,SM_Blue_Cup,1.341071,75.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,0,67.148453,False
SM_Cup,SM_Blue_Cup,1.341849,75.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,2,67.29631,True
SM_Cup,SM_Blue_Cup,1.342095,75.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,2,67.043274,True
SM_Cup,SM_Blue_Cup,1.33868,75.0,100.0,-0.4,-6.448856,63.928764,-0.400015,0.715164,49.741776,132,0,3,67.312714,True
