SourceContainer,DestinationContainer,PouringTime,RotationSpeed,MaximumAngle,SourcePosX,SourcePosY,SourcePosZ,DestPosX,DestPosY,DestPosZ,NumberOfParticles,NumberOfFailedParticles,RotationInDegreePerSecond,IsPouringFailed
SM_Cup,SM_EspressoCup,0.0,50.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,49.732079,False
SM_Cup,SM_EspressoCup,1.158995,50.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,49.951405,False
SM_Cup,SM_EspressoCup,0.783686,50.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,50.150284,False
SM_Cup,SM_EspressoCup,0.09669,50.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,49.378487,False
SM_Cup,SM_EspressoCup,0.655337,50.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,49.847397,False
SM_Cup,SM_EspressoCup,0.433748,50.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,49.70612,False
SM_Cup,SM_EspressoCup,0.592782,55.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,52.285107,False
SM_Cup,SM_EspressoCup,0.0,55.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,54.459644,False
SM_Cup,SM_EspressoCup,0.413717,55.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,54.303543,False
SM_Cup,SM_EspressoCup,0.0,55.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,54.590424,False
SM_Cup,SM_EspressoCup,0.135614,55.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,53.667721,False
SM_Cup,SM_EspressoCup,0.184546,55.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,53.888885,False
SM_Cup,SM_EspressoCup,0.069402,55.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,53.894009,False
SM_Cup,SM_EspressoCup,0.464752,60.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,59.353909,False
SM_Cup,SM_EspressoCup,0.085234,60.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,59.655453,False
SM_Cup,SM_EspressoCup,0.192484,60.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,59.216053,False
SM_Cup,SM_EspressoCup,0.376948,60.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,59.134647,False
SM_Cup,SM_EspressoCup,0.0,60.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,59.154346,False
SM_Cup,SM_EspressoCup,0.0,60.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,59.519192,False
SM_Cup,SM_EspressoCup,1.041439,60.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,59.353661,False
SM_Cup,SM_EspressoCup,1.117565,65.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,63.868439,False
SM_Cup,SM_EspressoCup,0.11781,65.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,64.764343,False
SM_Cup,SM_EspressoCup,0.0,65.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,64.000557,False
SM_Cup,SM_EspressoCup,0.107625,65.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,64.862755,False
SM_Cup,SM_EspressoCup,0.272872,65.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,63.608562,False
SM_Cup,SM_EspressoCup,0.255359,65.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,63.75489,False
SM_Cup,SM_EspressoCup,0.606226,65.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,64.059189,False
SM_Cup,SM_EspressoCup,0.0,65.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,64.859627,False
SM_Cup,SM_EspressoCup,0.0,65.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,64.361542,False
SM_Cup,SM_EspressoCup,0.019988,70.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,69.521667,False
SM_Cup,SM_EspressoCup,0.891389,70.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,68.046059,False
SM_Cup,SM_EspressoCup,0.0,70.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,70.39949,False
SM_Cup,SM_EspressoCup,0.0,70.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,68.689758,False
SM_Cup,SM_EspressoCup,0.926893,70.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,15,0,68.33783,False
