SourceContainer,DestinationContainer,PouringTime,RotationSpeed,MaximumAngle,SourcePosX,SourcePosY,SourcePosZ,DestPosX,DestPosY,DestPosZ,NumberOfParticles,NumberOfFailedParticles,RotationInDegreePerSecond,IsPouringFailed
SM_Cup,SM_EspressoCup,0.922948,55.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,54.831707,False
SM_Cup,SM_EspressoCup,1.695901,55.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,54.253819,False
SM_Cup,SM_EspressoCup,1.381761,55.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,54.303883,False
SM_Cup,SM_EspressoCup,1.653723,55.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,54.244358,False
SM_Cup,SM_EspressoCup,0.27245,55.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,54.868038,False
SM_Cup,SM_EspressoCup,0.724756,60.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,58.666298,False
SM_Cup,SM_EspressoCup,0.79279,60.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,58.395885,False
SM_Cup,SM_EspressoCup,0.906998,60.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,58.969795,False
SM_Cup,SM_EspressoCup,1.741585,60.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,59.165771,False
SM_Cup,SM_EspressoCup,1.565884,65.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,67.249634,False
SM_Cup,SM_EspressoCup,0.348315,65.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,64.276222,False
SM_Cup,SM_EspressoCup,1.66778,65.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,62.42207,False
SM_Cup,SM_EspressoCup,1.016848,65.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,64.390312,False
SM_Cup,SM_EspressoCup,0.754016,65.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,63.000183,False
SM_Cup,SM_EspressoCup,0.439659,65.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,63.498055,False
SM_Cup,SM_EspressoCup,0.730419,70.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,69.189484,False
SM_Cup,SM_EspressoCup,1.302018,70.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,68.813873,False
SM_Cup,SM_EspressoCup,1.357963,70.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,70.074181,False
SM_Cup,SM_EspressoCup,0.896741,70.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,69.214088,False
SM_Cup,SM_EspressoCup,1.246026,70.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,69.301613,False
SM_Cup,SM_EspressoCup,0.680512,70.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,69.567741,False
SM_Cup,SM_EspressoCup,0.910572,70.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,68.355392,False
SM_Cup,SM_EspressoCup,1.593753,75.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,74.27594,False
SM_Cup,SM_EspressoCup,1.606163,75.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,74.36293,False
SM_Cup,SM_EspressoCup,0.880902,75.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,73.989044,False
SM_Cup,SM_EspressoCup,1.531789,75.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,73.400459,False
SM_Cup,SM_EspressoCup,1.627042,75.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,73.67186,False
SM_Cup,SM_EspressoCup,1.421902,75.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,72.730576,False
SM_Cup,SM_EspressoCup,1.502823,75.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,74.508499,False
SM_Cup,SM_EspressoCup,1.08152,75.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,75.465324,False
SM_Cup,SM_EspressoCup,0.862337,80.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,78.477562,False
SM_Cup,SM_EspressoCup,0.655267,80.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,76.88591,False
SM_Cup,SM_EspressoCup,0.8363,80.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,77.716209,False
SM_Cup,SM_EspressoCup,1.48879,80.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,77.411064,False
SM_Cup,SM_EspressoCup,0.942662,80.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,79.587097,False
SM_Cup,SM_EspressoCup,1.530399,80.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,1,79.63694,True
SM_Cup,SM_EspressoCup,1.227242,80.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,79.238297,False
SM_Cup,SM_EspressoCup,1.138274,80.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,77.695984,False
SM_Cup,SM_EspressoCup,1.195244,80.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,79.313255,False
SM_Cup,SM_EspressoCup,1.500097,80.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,78.57711,False
SM_Cup,SM_EspressoCup,1.514395,85.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,83.650246,False
SM_Cup,SM_EspressoCup,0.838572,85.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,82.547791,False
SM_Cup,SM_EspressoCup,1.304177,85.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,82.974998,False
SM_Cup,SM_EspressoCup,1.480847,85.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,81.389229,False
SM_Cup,SM_EspressoCup,0.734589,85.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,84.499641,False
SM_Cup,SM_EspressoCup,0.793834,85.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,82.613739,False
SM_Cup,SM_EspressoCup,0.864739,85.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,83.864586,False
SM_Cup,SM_EspressoCup,1.658825,85.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,84.310333,False
SM_Cup,SM_EspressoCup,1.218924,85.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,85.117912,False
SM_Cup,SM_EspressoCup,0.837024,85.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,83.743134,False
SM_Cup,SM_EspressoCup,1.47908,90.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,1,88.056786,True
SM_Cup,SM_EspressoCup,1.636422,90.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,87.965492,False
SM_Cup,SM_EspressoCup,1.625774,90.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,89.0317,False
SM_Cup,SM_EspressoCup,1.007881,90.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,88.957825,False
SM_Cup,SM_EspressoCup,0.592204,90.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,87.253151,False
SM_Cup,SM_EspressoCup,0.932881,90.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,87.357277,False
SM_Cup,SM_EspressoCup,0.875616,90.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,87.923836,False
SM_Cup,SM_EspressoCup,1.587794,90.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,89.070023,False
SM_Cup,SM_EspressoCup,0.522762,90.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,91.620422,False
SM_Cup,SM_EspressoCup,1.42949,90.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,88.6633,False
SM_Cup,SM_EspressoCup,0.666212,95.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,92.112839,False
SM_Cup,SM_EspressoCup,1.671768,95.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,94.702057,False
SM_Cup,SM_EspressoCup,0.961221,95.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,93.422432,False
SM_Cup,SM_EspressoCup,1.034618,95.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,91.955238,False
SM_Cup,SM_EspressoCup,1.632705,95.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,92.547852,False
SM_Cup,SM_EspressoCup,1.655101,95.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,92.207474,False
SM_Cup,SM_EspressoCup,1.516199,95.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,95.426323,False
SM_Cup,SM_EspressoCup,1.396242,95.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,94.62854,False
SM_Cup,SM_EspressoCup,1.755471,95.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,93.218208,False
SM_Cup,SM_EspressoCup,0.96476,95.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,93.558922,False
SM_Cup,SM_EspressoCup,1.460894,100.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,95.59967,False
SM_Cup,SM_EspressoCup,1.567938,100.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,97.358742,False
SM_Cup,SM_EspressoCup,0.863201,100.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,98.956184,False
SM_Cup,SM_EspressoCup,1.601274,100.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,96.448746,False
SM_Cup,SM_EspressoCup,1.422752,100.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,96.238678,False
SM_Cup,SM_EspressoCup,1.010437,100.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,96.878654,False
SM_Cup,SM_EspressoCup,1.186006,100.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,99.082642,False
SM_Cup,SM_EspressoCup,0.555282,100.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,96.295654,False
SM_Cup,SM_EspressoCup,1.214444,100.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,98.663437,False
SM_Cup,SM_EspressoCup,1.31471,100.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,98.297134,False
SM_Cup,SM_EspressoCup,1.284187,105.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,102.558174,False
SM_Cup,SM_EspressoCup,0.884872,105.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,104.142677,False
SM_Cup,SM_EspressoCup,0.737788,105.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,103.125954,False
SM_Cup,SM_EspressoCup,0.328268,105.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,101.514557,False
SM_Cup,SM_EspressoCup,1.234907,105.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,103.926636,False
SM_Cup,SM_EspressoCup,1.016009,105.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,102.79248,False
SM_Cup,SM_EspressoCup,1.426852,105.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,102.351593,False
SM_Cup,SM_EspressoCup,1.242016,105.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,101.5028,False
SM_Cup,SM_EspressoCup,1.260372,105.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,99.901779,False
SM_Cup,SM_EspressoCup,0.632453,105.0,90.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,98.67466,False
SM_Cup,SM_EspressoCup,0.248618,10.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,9.971195,False
SM_Cup,SM_EspressoCup,1.411372,10.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,9.968485,False
SM_Cup,SM_EspressoCup,0.0,10.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,9.976429,False
SM_Cup,SM_EspressoCup,0.54642,10.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,9.978388,False
SM_Cup,SM_EspressoCup,0.41288,10.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,9.967778,False
SM_Cup,SM_EspressoCup,0.082819,10.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,9.973463,False
SM_Cup,SM_EspressoCup,0.548529,10.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,9.983227,False
SM_Cup,SM_EspressoCup,0.415005,10.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,9.98062,False
SM_Cup,SM_EspressoCup,0.307621,10.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,9.964677,False
SM_Cup,SM_EspressoCup,1.735387,15.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,14.944024,False
SM_Cup,SM_EspressoCup,0.233287,15.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,14.960556,False
SM_Cup,SM_EspressoCup,0.278637,15.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,14.908096,False
SM_Cup,SM_EspressoCup,1.916713,15.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,14.972476,False
SM_Cup,SM_EspressoCup,1.277492,15.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,14.961762,False
SM_Cup,SM_EspressoCup,0.065344,15.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,14.908193,False
SM_Cup,SM_EspressoCup,0.0,15.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,14.940704,False
SM_Cup,SM_EspressoCup,0.031019,15.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,14.934754,False
SM_Cup,SM_EspressoCup,0.0,15.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,14.924393,False
SM_Cup,SM_EspressoCup,0.03866,20.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,19.933434,False
SM_Cup,SM_EspressoCup,1.514185,20.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,19.962418,False
SM_Cup,SM_EspressoCup,0.0,20.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,19.840258,False
SM_Cup,SM_EspressoCup,1.479579,20.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,19.777102,False
SM_Cup,SM_EspressoCup,0.0,20.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,20.004923,False
SM_Cup,SM_EspressoCup,1.838351,25.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,24.664516,False
SM_Cup,SM_EspressoCup,1.275591,25.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,24.827448,False
SM_Cup,SM_EspressoCup,1.686425,25.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,24.778963,False
SM_Cup,SM_EspressoCup,0.0,25.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,24.791517,False
SM_Cup,SM_EspressoCup,1.763009,25.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,24.98485,False
SM_Cup,SM_EspressoCup,1.767251,30.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,29.666397,False
SM_Cup,SM_EspressoCup,0.0,30.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,29.941132,False
SM_Cup,SM_EspressoCup,1.046028,30.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,29.854959,False
SM_Cup,SM_EspressoCup,1.732517,30.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,29.537352,False
SM_Cup,SM_EspressoCup,1.571227,30.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,29.561443,False
SM_Cup,SM_EspressoCup,1.113867,30.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,29.732357,False
SM_Cup,SM_EspressoCup,1.256485,30.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,29.710417,False
SM_Cup,SM_EspressoCup,1.946423,30.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,29.71678,False
SM_Cup,SM_EspressoCup,1.787317,30.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,29.690683,False
SM_Cup,SM_EspressoCup,0.0,35.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,34.729263,False
SM_Cup,SM_EspressoCup,1.066426,35.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,34.704491,False
SM_Cup,SM_EspressoCup,1.832091,35.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,34.666458,False
SM_Cup,SM_EspressoCup,1.592773,35.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,35.105911,False
SM_Cup,SM_EspressoCup,1.742853,35.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,34.725475,False
SM_Cup,SM_EspressoCup,0.0,35.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,34.896942,False
SM_Cup,SM_EspressoCup,1.762375,35.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,34.657093,False
SM_Cup,SM_EspressoCup,0.934827,40.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,39.727505,False
SM_Cup,SM_EspressoCup,0.0,40.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,39.215656,False
SM_Cup,SM_EspressoCup,1.544649,40.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,39.79496,False
SM_Cup,SM_EspressoCup,1.003705,40.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,39.83017,False
SM_Cup,SM_EspressoCup,1.429259,40.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,39.168194,False
SM_Cup,SM_EspressoCup,0.0,45.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,44.616753,False
SM_Cup,SM_EspressoCup,0.0,45.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,44.45871,False
SM_Cup,SM_EspressoCup,1.521554,45.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,44.335594,False
SM_Cup,SM_EspressoCup,1.792183,45.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,44.753307,False
SM_Cup,SM_EspressoCup,1.25254,45.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,44.464256,False
SM_Cup,SM_EspressoCup,1.46799,45.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,43.997417,False
SM_Cup,SM_EspressoCup,1.700119,50.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,49.634819,False
SM_Cup,SM_EspressoCup,0.0,50.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,49.433365,False
SM_Cup,SM_EspressoCup,1.736439,50.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,49.429672,False
SM_Cup,SM_EspressoCup,1.494693,50.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,49.659222,False
SM_Cup,SM_EspressoCup,1.265519,50.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,48.859043,False
SM_Cup,SM_EspressoCup,1.613676,50.0,95.0,-0.4,-4.727894,55.5,-0.4,-0.04,46.0,30,0,49.221703,False
